Cow_ID,Day,Age_Years,Breed,Body_Temperature_C,Env_Temperature_C,Env_Humidity_Percent,Cows_Movement_Activity,Milk_Conductivity_mS_cm,Mastitis_Status,Mastitis_Next_7_Days,Mastitis_Next_14_Days
C0033,111,3,Crossbreed,38.443200056343294,19.52612905321805,41.24152105447814,2623.102186438538,4.720762926469788,Healthy,0,0
C0033,112,3,Crossbreed,38.16480834219272,23.19226003409525,46.722225656493336,2625.9729763637656,4.780302061418275,Healthy,0,0
C0033,113,3,Crossbreed,38.23350041457496,22.50125866356593,45.63940295069501,2872.403255016766,4.719105747360296,Healthy,0,0
C0033,114,3,Crossbreed,38.86125832364088,26.52878044734611,43.12854215652972,2657.261310574709,4.652214896438976,Healthy,0,0
C0033,115,3,Crossbreed,38.24156731315189,22.58420089814088,57.228790373172345,3072.56637428672,4.718618702406394,Healthy,0,0
C0033,116,3,Crossbreed,38.35258831734932,22.785720486415787,50.57602831961198,2940.680804414751,4.572123827474699,Healthy,0,0
C0033,117,3,Crossbreed,38.11643165881912,21.927192078455583,34.71033488620643,2843.650758655493,4.7269666838110345,Healthy,0,0
C0033,118,3,Crossbreed,38.23756944784827,19.52725934981746,48.199483923597974,2857.7430726070424,4.980127099446622,Healthy,0,0
C0033,119,3,Crossbreed,38.47439342450159,24.99563743488175,43.07429275648257,2390.179974925757,4.915213850761415,Healthy,0,0
C0033,120,3,Crossbreed,38.782736180584685,,51.158327533326606,2892.4476170597068,4.7283457428622855,Healthy,0,0
C0034,1,4,Jersey,38.57204876277339,21.137636541711863,76.99545725768208,3783.807939562116,4.811274349916439,Healthy,0,0
C0034,2,4,Jersey,,20.3463530580516,71.63876745791082,4261.394571468908,4.636430079150919,Healthy,0,0
C0034,3,4,Jersey,38.703553858358546,22.03926442876198,85.7572361581199,4293.007330306256,4.891366280291673,Healthy,0,0
C0034,4,4,Jersey,38.31778087010882,24.428569837797458,65.61276142749543,,4.7810574449827765,Healthy,0,0
C0034,5,4,Jersey,38.51063184850581,20.845612800629986,77.6074524912409,4006.149085202472,4.892350297678613,Healthy,0,0
C0034,6,4,Jersey,38.51864237836191,21.465779225234975,87.96107106089315,3775.841588176016,4.744188592753509,Healthy,0,0
C0034,7,4,Jersey,38.802131974721874,24.317406897685537,71.01572400179728,3910.1904162895007,,Healthy,0,0
C0034,8,4,Jersey,38.6752913972026,22.732510314093393,73.17803362853793,4061.0302646892737,4.631256938847648,Healthy,0,0
C0034,9,4,Jersey,38.47322312862963,20.490254702391486,75.2551958715878,4007.5193863847035,4.70860698431215,Healthy,0,0
C0034,10,4,Jersey,38.750466297453386,23.571536355720042,66.78217483531687,3945.7202198090013,4.62459259678583,Healthy,0,0
C0034,11,4,Jersey,38.56885478570884,20.748986759375594,67.28824552622721,3838.833801462503,4.821864847724257,Healthy,0,0
C0034,12,4,Jersey,38.403983949858414,21.68240501102065,75.51670673312073,4282.834038944383,4.497343410190797,Healthy,0,0
C0034,13,4,Jersey,38.443409927827375,22.43739348727116,71.25898671251926,3951.8087539958324,4.649903968783922,Healthy,0,0
C0034,14,4,Jersey,38.060221476372355,18.327694317340747,75.06765372993674,4303.560463916712,,Healthy,0,0
C0034,15,4,Jersey,38.26800294374489,19.907580083660566,72.84391989833688,3701.47281175891,4.507870191247654,Healthy,0,0
C0034,16,4,Jersey,38.48993096198243,22.047381686823513,81.06901204703726,4217.671001042121,4.684679107760479,Healthy,0,0
C0034,17,4,Jersey,38.42715469602366,20.034613995480278,68.9146611543686,4116.928667389548,4.776499910875892,Healthy,0,0
C0034,18,4,Jersey,38.50722608326668,23.526161971779047,70.59156520098716,4070.815318645002,4.463835457650534,Healthy,0,0
C0034,19,4,Jersey,38.61365048738179,20.40546414623409,79.64218092584315,4180.875359158706,4.543442098286341,Healthy,0,0
C0034,20,4,Jersey,38.44521048622785,20.674704405389008,64.96559551985511,3534.5781538446276,4.664181936996107,Healthy,0,0
C0034,21,4,Jersey,38.52902965539834,26.659453568289123,75.53455892264105,4196.657358770776,4.659999054897966,Healthy,0,0
C0034,22,4,Jersey,38.57898498856483,23.351632590413764,77.86714654860818,4193.4063210726845,4.401480930475179,Healthy,0,0
C0034,23,4,Jersey,38.5452491731603,24.951277691508697,64.62576229417749,3703.1732841476905,4.566708638564479,Healthy,0,0
C0034,24,4,Jersey,38.34741302537067,21.740097420223453,70.42218232414602,3825.287117757947,4.573935150589792,Healthy,0,0
C0034,25,4,Jersey,38.47276994052361,,75.20734038010454,4098.38825948186,4.801013490498231,Healthy,0,0
C0034,26,4,Jersey,39.12953681091101,25.203692134448797,75.72721819528903,3926.6491354368613,4.818067433819625,Healthy,0,0
C0034,27,4,Jersey,38.76976564389965,22.850480165671183,66.82160150885481,3686.52076749044,4.913253967371981,Healthy,0,0
C0034,28,4,Jersey,38.32220743754916,25.921918057771627,64.69712631910276,4008.2812716808407,4.865136947559771,Healthy,0,0
C0034,29,4,Jersey,38.12842632335427,23.853860654769104,75.08079555895324,3839.941087393177,4.710353053450201,Healthy,0,0
C0034,30,4,Jersey,38.284398062325536,24.433254411298154,72.55938598413078,3979.78521948115,4.975017590153728,Healthy,0,0
C0034,31,4,Jersey,38.31424510485619,24.168988442976175,73.6444171909796,4150.395787988079,4.794310182301171,Healthy,0,0
C0034,32,4,Jersey,38.48388463284985,29.24484883028565,73.44754744652704,3706.3580933107273,4.759441223583928,Healthy,0,0
C0034,33,4,Jersey,38.834473776038784,25.702089962557576,67.3703877515413,4068.9334897615995,4.6176180704019,Healthy,0,0
C0034,34,4,Jersey,38.587310400312504,24.116446702425527,69.46269942109936,3352.379372781734,4.855995372507219,Healthy,0,0
C0034,35,4,Jersey,38.50128900629288,27.842929497713882,70.4095815889189,3628.751027187821,4.673368536562485,Healthy,0,0
C0034,36,4,Jersey,38.259142099312214,23.477735954796632,64.41385594251244,3873.7188968170017,4.8786037073455795,Healthy,0,0
C0034,37,4,Jersey,38.295255687140056,26.352700866646078,81.42128067604082,3807.7119841292233,4.696962917046945,Healthy,0,0
C0034,38,4,Jersey,38.612104269150585,22.61899661615091,72.86401290432057,3875.8700066550405,4.863919765941866,Healthy,0,0
C0034,39,4,Jersey,38.7819764362332,23.424524176002997,62.74654357662427,4120.326360442369,4.611572554003564,Healthy,0,0
C0034,40,4,Jersey,38.993877212870736,,70.47398412818148,3635.585298948023,4.829083115388922,Healthy,0,0
C0034,41,4,Jersey,38.80497102154659,27.97911302437291,61.545231050036286,4299.061306572234,4.87343301010655,Healthy,0,0
C0034,42,4,Jersey,38.54898298110926,28.428989218781243,71.85613865560629,4004.0131492243227,4.702240042892723,Healthy,0,0
C0034,43,4,Jersey,38.85494726036576,26.105851808498386,76.82786772723499,3892.4886096463433,4.936865148011842,Healthy,0,0
C0034,44,4,Jersey,38.51663100835604,26.072288504231942,62.92495534482426,4103.629125907837,4.629909697872102,Healthy,0,0
C0034,45,4,Jersey,38.74758049031969,23.928064683178828,73.90080328241064,3486.4176249577713,4.828495740413724,Healthy,0,0
C0034,46,4,Jersey,38.603452324574384,25.58475536022795,68.95464457790622,3936.7654888059456,4.397663525595628,Healthy,0,0
C0034,47,4,Jersey,38.52030564397988,26.91197755154759,71.23016427999266,4102.945890093591,4.596525032175356,Healthy,0,0
C0034,48,4,Jersey,38.47952800836266,29.398663549134557,74.17833781931691,3570.2328948392255,4.901368942385721,Healthy,0,0
C0034,49,4,Jersey,38.66536109928387,27.510303358732397,63.6730360664582,4169.557689061773,4.827382016692906,Healthy,0,0
C0034,50,4,Jersey,38.33785269903127,24.743337367038865,59.50835866687525,4281.402526139342,4.631451223573518,Healthy,0,0
C0034,51,4,Jersey,38.42332296090129,28.397942750916403,60.74164755767213,3927.8473093902976,4.785147343296068,Healthy,0,0
C0034,52,4,Jersey,38.680709879553284,27.117205883542656,59.65264580048509,3847.044674840746,4.93390779435399,Healthy,0,0
C0034,53,4,Jersey,38.40748047097415,26.70295751835475,64.18861474143947,,4.428626707754077,Healthy,0,0
C0034,54,4,Jersey,38.56571883696019,28.38807607417713,63.223052199810006,4031.4992677674695,4.829475024295309,Healthy,0,0
C0034,55,4,Jersey,38.77040695745548,29.883718960622687,65.41376474398116,3719.7818426104714,4.907569324079726,Healthy,0,0
C0034,56,4,Jersey,38.75355165318555,30.137787765479995,67.2217389052889,3876.9962392584657,4.54451161006106,Healthy,0,0
C0034,57,4,Jersey,38.135614906343875,25.900478907933817,62.71418052237685,4085.20007145968,5.098065710473916,Healthy,0,0
C0034,58,4,Jersey,38.7204023773321,27.463379590886912,70.0477591427016,4024.5325896105137,4.847312681905991,Healthy,0,0
C0034,59,4,Jersey,38.615505620366946,28.887146713889564,59.827484677091675,3555.942356340898,4.830675790475473,Healthy,0,0
C0034,60,4,Jersey,39.148312752844134,29.193305182567027,82.46385129601269,3854.9530479276527,4.689760460884707,Healthy,0,0
C0034,61,4,Jersey,38.62254621304973,26.511887148668126,,3893.5255444997597,4.922396849508132,Healthy,0,0
C0034,62,4,Jersey,38.55903263788283,,56.41906449915982,4066.142784338171,4.897137210767179,Healthy,0,0
C0034,63,4,Jersey,38.66237146507851,25.900455393109468,56.246051492775344,3935.5284366738433,4.501527844094326,Healthy,0,0
C0034,64,4,Jersey,38.606319050727244,26.548855168550038,61.10827143961489,4109.066301773164,4.487521120910634,Healthy,0,0
C0034,65,4,Jersey,38.68713416198942,29.271685430986473,57.13440289335464,3882.727580551264,4.388408862759832,Healthy,0,0
C0034,66,4,Jersey,38.80652311902986,30.5977239481782,64.1536338252763,4088.9397598424694,4.7324872362883665,Healthy,0,0
C0034,67,4,Jersey,38.196791887952834,28.328018968048987,62.75045039991082,3947.8477221245453,4.892652159672492,Healthy,0,0
C0034,68,4,Jersey,38.50449357210318,30.08410885360247,60.24930205998899,3796.6640241595965,4.6725835725882865,Healthy,0,0
C0034,69,4,Jersey,38.536169946963156,28.154211351252922,50.77073070563907,3842.8738978737356,4.9258284371763805,Healthy,0,0
C0034,70,4,Jersey,38.77686886933256,27.359345962750385,49.65447938985945,,4.925708975219931,Healthy,0,0
C0034,71,4,Jersey,38.22123687457815,28.67152035519074,55.53623726613065,3735.158569832647,4.8169268885723975,Healthy,0,0
C0034,72,4,Jersey,38.74281428986057,30.76867885140021,62.4620668647594,3839.445662522604,4.7803062178419164,Healthy,0,0
C0034,73,4,Jersey,38.43133587798551,27.616024127369805,58.49504452565602,,4.828056774436945,Healthy,0,0
C0034,74,4,Jersey,38.579842346663774,31.135870093455818,48.074832543954436,4059.2927275642014,4.7925865118666335,Healthy,0,0
C0034,75,4,Jersey,38.46462405665685,22.10881517048266,57.537910371760354,3860.865231011849,4.551893169025089,Healthy,0,0
C0034,76,4,Jersey,38.52050032848615,30.02359946495699,57.851129331845854,3816.093989585379,4.736877155526787,Healthy,0,0
C0034,77,4,Jersey,38.331087787486446,28.33155420955205,51.14239272522576,3926.115407637542,4.642984134805502,Healthy,0,0
C0034,78,4,Jersey,38.37062291800025,26.86374368684508,53.14619487761829,4021.631525643366,4.750143413117625,Healthy,0,0
C0034,79,4,Jersey,38.48635333924311,27.5964804790884,52.641818752477235,4020.097752630433,4.5318009371447445,Healthy,0,0
C0034,80,4,Jersey,38.27277349841688,22.903939810165486,51.78224366069428,,4.697560584828768,Healthy,0,0
C0034,81,4,Jersey,38.651124553087804,26.459388698498383,57.29061706668062,3777.5068307901615,4.62208331762245,Healthy,0,0
C0034,82,4,Jersey,38.71605570318757,27.274646058086475,55.86837119619997,3686.4067072967678,4.865440792084171,Healthy,0,0
C0034,83,4,Jersey,38.626196261574215,29.888056794876604,58.17912967010362,3684.324944378842,4.548653185672883,Healthy,0,0
C0034,84,4,Jersey,38.46090173598466,25.930653776839154,62.240125275830636,4033.5801107444813,4.711006155749783,Healthy,0,0
C0034,85,4,Jersey,38.6817255982417,24.42130491510731,45.40232299721205,4080.7714371520738,4.833868977279683,Healthy,0,0
C0034,86,4,Jersey,38.66784259818554,26.06723867009143,46.95680604805696,3796.3602105001087,4.830257771366127,Healthy,0,0
C0034,87,4,Jersey,38.92448075547727,28.010350916367315,52.55253978217603,4098.523951234091,4.65490747507383,Healthy,0,0
C0034,88,4,Jersey,38.3822664789036,27.362883395622532,53.3558125122002,3925.8387083109374,4.828674686699444,Healthy,0,0
C0034,89,4,Jersey,38.53399666584093,25.723936769058938,50.15935067664249,3681.615968496849,4.8267650875615935,Healthy,0,0
C0034,90,4,Jersey,38.84228035896808,27.936196179810832,70.95638310305092,3649.3125658870026,4.8571876880749425,Healthy,0,0
C0034,91,4,Jersey,38.522555921471906,26.871142588565156,55.73139155539509,4000.5306558008774,4.788724398237842,Healthy,0,0
C0034,92,4,Jersey,38.62690548547427,28.76250365508912,58.29045423075044,3787.712897092864,4.7880626056388005,Healthy,0,0
C0034,93,4,Jersey,38.507478193499196,24.86515152818874,53.15663969965008,3968.9539953265457,4.672139580122758,Healthy,0,0
C0034,94,4,Jersey,38.577290591259946,25.15094628282981,48.18533427946547,3902.9602184549244,4.562726015644094,Healthy,0,0
C0034,95,4,Jersey,38.60564786439926,24.559114122759595,48.352824446708944,4119.124005883088,4.774665329907912,Healthy,0,0
C0034,96,4,Jersey,,22.446631406684027,55.42257889746633,3984.739601081297,4.614083688376426,Healthy,0,0
C0034,97,4,Jersey,38.6588224964822,26.690611596107438,41.66461180030977,4081.8712909156257,4.709297104936609,Healthy,0,0
C0034,98,4,Jersey,38.525331781232886,25.55373206765448,46.559566901535774,3703.040890046778,,Healthy,0,0
C0034,99,4,Jersey,38.45579767946591,24.98183831728151,46.54004838767858,3398.3975742969037,4.732722906438715,Healthy,0,0
C0034,100,4,Jersey,38.47989015331197,25.083601244319635,46.74791755333991,,4.861804317817862,Healthy,0,0
C0034,101,4,Jersey,38.415615438601144,21.704682013015322,55.91389547643427,3760.8298509154997,4.881523627074195,Healthy,0,0
C0034,102,4,Jersey,38.58289487389093,,36.757167279776475,3711.491125796168,4.714209182919254,Healthy,0,0
C0034,103,4,Jersey,38.345398025518904,24.199325133187866,49.66594399336267,3655.590254301936,4.516548279548731,Healthy,0,0
C0034,104,4,Jersey,38.63905640983444,22.128721145290523,35.33683088733245,3748.2462894647497,4.568569983732903,Healthy,0,0
C0034,105,4,Jersey,38.457052783682514,23.852600355932655,46.76423268308288,4420.480283404656,4.786147241892063,Healthy,0,0
C0034,106,4,Jersey,38.66645560977176,24.719487470897494,55.34973292040634,,4.7802610859310395,Healthy,0,0
C0034,107,4,Jersey,38.501336859615925,27.54850762637347,47.002398560141124,3766.3889956344774,4.683421951781148,Healthy,0,0
C0034,108,4,Jersey,38.37376334342208,22.57653896302355,42.52537279242761,3933.4248431345004,4.683577779904722,Healthy,0,0
C0034,109,4,Jersey,38.37424647104236,24.15940679439518,39.76207102244138,3857.7429760266054,4.846023146675839,Healthy,0,0
C0034,110,4,Jersey,,22.890176366090966,49.26235421083263,3797.0170210431097,4.764453506298183,Healthy,0,0
C0034,111,4,Jersey,38.380610818732805,19.352207491258444,41.19723733083524,4156.254140813069,,Healthy,0,0
C0034,112,4,Jersey,38.74023640549093,22.889938870762478,47.78053767189634,4034.287197664528,4.859611901792422,Healthy,0,0
C0034,113,4,Jersey,38.50304084777152,22.78024618247753,40.58418564847058,3789.995020245503,4.6369326508810556,Healthy,0,0
C0034,114,4,Jersey,38.18803718912487,27.037374914072547,41.77249563035239,3833.180327656394,4.669566373261787,Healthy,0,0
C0034,115,4,Jersey,38.46417390470115,21.537880346689644,57.510568760941624,4407.537388398745,4.604241920508086,Healthy,0,0
C0034,116,4,Jersey,38.45439756896151,22.496469232901838,49.0846385621639,4333.970873301849,4.6098504407741965,Healthy,0,0
C0034,117,4,Jersey,38.292384491363606,21.740462062140594,36.792605112300855,3864.8908447874214,4.609390531556575,Healthy,0,0
C0034,118,4,Jersey,38.716733927517176,18.977324563285993,45.01118880786103,3933.155662913355,4.549022243059096,Healthy,0,0
C0034,119,4,Jersey,38.56212079885608,24.08535636579022,36.25262203960076,3941.834920280872,4.507082155326163,Healthy,0,0
C0034,120,4,Jersey,38.58747588813019,22.4689046093275,51.61004808095903,4002.928481925515,4.511146507609021,Healthy,0,0
C0035,1,4,Holstein Friesian,39.09675061919917,21.071978488467522,80.14071246225758,3336.9848897687793,4.455914182341628,Healthy,0,0
C0035,2,4,Holstein Friesian,38.932397856422085,19.754055393044485,73.66472845876255,3278.270950775888,4.306841987186905,Healthy,0,0
C0035,3,4,Holstein Friesian,,21.239874949569487,82.67156756380922,3268.077874890287,4.2715937237977375,Healthy,0,0
C0035,4,4,Holstein Friesian,38.98848427597528,23.26465612763791,69.9140232395558,2924.555467165361,,Healthy,0,0
C0035,5,4,Holstein Friesian,39.07210334540475,20.69990821960852,77.09890050501313,3298.6607972216057,3.9840325339359133,Healthy,0,0
C0035,6,4,Holstein Friesian,39.01146165171316,20.346743858899895,87.27577269177802,3113.4183098993776,4.528674018933893,Healthy,0,0
C0035,7,4,Holstein Friesian,38.638738173533845,23.74987328301154,70.29604222186205,3537.152858579724,4.5639258059544145,Healthy,0,0
C0035,8,4,Holstein Friesian,38.706173039973855,22.97165773232688,71.45186486090257,3468.614123363604,4.669240194953905,Healthy,0,0
C0035,9,4,Holstein Friesian,38.56091268976866,20.320459947746517,78.28863069490198,3267.534155482043,4.570357225548029,Healthy,0,0
C0035,10,4,Holstein Friesian,38.49298106097181,,69.6919967489225,3366.1491532178666,4.532956794340021,Healthy,0,0
C0035,11,4,Holstein Friesian,39.21762469112074,21.822147092371296,65.0527183689083,3482.682537778606,4.570628610289345,Healthy,0,0
C0035,12,4,Holstein Friesian,38.76991741060795,20.289978920277573,77.12495078776101,2791.78879252219,4.663663518670383,Healthy,0,0
C0035,13,4,Holstein Friesian,38.77372046093092,22.513875559504047,70.94960622419416,3107.243583883229,4.540539235052157,Healthy,0,0
C0035,14,4,Holstein Friesian,39.09797116578541,18.817863443303224,76.59498331788743,,4.741596055679024,Healthy,0,0
C0035,15,4,Holstein Friesian,38.57975045608177,19.277211414819043,70.1576681329407,3516.657682852817,4.463796193904266,Healthy,0,0
C0035,16,4,Holstein Friesian,38.93664389878344,22.45497432769178,82.72467180334054,3326.228704847521,4.516171892481135,Healthy,0,0
C0035,17,4,Holstein Friesian,38.830239822867384,21.104784140668585,70.6099671190129,2872.088555291919,4.546160075952326,Healthy,0,0
C0035,18,4,Holstein Friesian,38.74031126934596,24.05524422015321,72.51540989440818,3640.0134493934634,4.541648255039072,Healthy,0,0
C0035,19,4,Holstein Friesian,38.644473777125505,21.906306479007952,75.86858153421475,3223.7665050250425,4.436533966702868,Healthy,0,0
C0035,20,4,Holstein Friesian,38.503618116898714,20.522046890777567,69.63404433175687,,4.538466424236806,Healthy,0,0
C0035,21,4,Holstein Friesian,39.127346468683264,27.0537649763037,73.86260330306752,3421.2743261004775,4.820712359854256,Healthy,0,0
C0035,22,4,Holstein Friesian,38.847925021201746,23.791440801615785,77.50112391503909,3331.7454326530915,4.579546532470026,Healthy,0,0
C0035,23,4,Holstein Friesian,38.32356660425888,24.399628600316245,64.98227240158602,3447.9281885010314,4.619185065832384,Healthy,0,0
C0035,24,4,Holstein Friesian,38.89924711687839,20.574688604442738,,3098.2139868841273,4.440867771193753,Healthy,0,0
C0035,25,4,Holstein Friesian,38.773799094139285,23.081106296351205,74.42729683270936,3312.3141262786203,4.244467068929332,Healthy,0,0
C0035,26,4,Holstein Friesian,38.90903840800034,25.02949493160594,77.97286934796851,3497.825944546611,4.51761229377911,Healthy,0,0
C0035,27,4,Holstein Friesian,38.39148488618907,22.52665771189326,64.94712417370836,3162.990382053079,4.581538349840785,Healthy,0,0
C0035,28,4,Holstein Friesian,38.86988175135777,26.160412870645672,64.92465051855501,3228.0431784212014,4.827742247244993,Healthy,0,0
C0035,29,4,Holstein Friesian,38.81557327283016,24.366854692519478,72.33739409662994,3239.114733198404,4.451945413631491,Healthy,0,0
C0035,30,4,Holstein Friesian,39.00397145882697,24.930374358428228,73.1190418457832,3526.290164412091,4.443094195536136,Healthy,0,0
C0035,31,4,Holstein Friesian,38.76566862994701,24.665044253702295,70.44583983524912,2735.758173686862,4.411821532172102,Healthy,0,0
C0035,32,4,Holstein Friesian,39.422734956227025,29.58943496578577,71.20014184800537,3020.547350968931,4.571360420108251,Healthy,0,0
C0035,33,4,Holstein Friesian,38.65542221280711,25.486044379809186,68.944805774241,3283.4176930772715,4.511132629057745,Healthy,0,0
C0035,34,4,Holstein Friesian,38.869583288559504,23.795540078338963,71.53595183106344,3221.655770010015,4.753814245019327,Healthy,0,0
C0035,35,4,Holstein Friesian,38.969605695527825,,74.13349524796305,2959.6135224865066,4.441880357965986,Healthy,0,0
C0035,36,4,Holstein Friesian,38.41367979126816,24.482897132887338,68.31171614971468,3225.8097816155005,4.527777830008626,Healthy,0,0
C0035,37,4,Holstein Friesian,39.23474116904472,26.094539157924096,78.99537915435543,2893.821475259534,4.432670164645439,Healthy,0,0
C0035,38,4,Holstein Friesian,38.64996974600307,21.464801371126942,72.01071729309618,3150.0127667633756,4.348169696765688,Healthy,0,0
C0035,39,4,Holstein Friesian,,24.948226035818738,62.19405554184088,3204.4701720638045,4.544629853463384,Healthy,0,0
C0035,40,4,Holstein Friesian,39.17920542383435,27.005470221728174,73.68609840210867,,4.52927926111045,Healthy,0,0
C0035,41,4,Holstein Friesian,39.13954317596004,28.69216305782779,63.8510224670763,3138.7198930396085,4.354941100481117,Healthy,0,0
C0035,42,4,Holstein Friesian,38.73532159949706,27.582435445354655,73.43031019998504,2905.4225868102117,4.354502805461862,Healthy,0,0
C0035,43,4,Holstein Friesian,39.31881192660595,27.265640421513673,71.84771950567043,2920.4136706152526,4.5310624206162435,Healthy,0,0
C0035,44,4,Holstein Friesian,38.7983904184986,26.764173549378576,60.190947548676284,3165.363330017102,4.420350633059208,Healthy,0,0
C0035,45,4,Holstein Friesian,38.87867943499425,24.504544778232738,72.5014719681704,2895.820162331555,4.377442180133816,Healthy,0,0
C0035,46,4,Holstein Friesian,39.01176487409665,24.640736096073514,69.80890388159936,2981.239194218408,4.731944363413449,Healthy,0,0
C0035,47,4,Holstein Friesian,39.11305133764281,25.93026323103009,70.25539509562454,,4.663895136462577,Healthy,0,0
C0035,48,4,Holstein Friesian,38.73500058447333,28.21193400555186,76.28740522811314,2781.3515751575865,4.36936247603337,Healthy,0,0
C0035,49,4,Holstein Friesian,38.65867537768234,27.762441489015714,62.36317122996804,2909.830975654521,4.434729645769789,Healthy,0,0
C0035,50,4,Holstein Friesian,38.941309713564536,23.761355876291855,63.04856648328571,3330.9177433400264,4.58166764947636,Healthy,0,0
C0035,51,4,Holstein Friesian,38.82959027687922,28.207833827855968,62.47591763455136,3144.497176063424,4.58247364694712,Healthy,0,0
C0035,52,4,Holstein Friesian,38.69274808734809,26.433077687957926,62.18085487458491,3396.1965742521047,4.340112140921349,Healthy,0,0
C0035,53,4,Holstein Friesian,38.63202859561354,26.201325283910926,63.7167807406183,3015.6028082067387,4.605952846034562,Healthy,0,0
C0035,54,4,Holstein Friesian,39.141606951424855,28.745150806320332,67.56646003718356,2656.4213511579646,5.07470990145969,At Risk,0,0
C0035,55,4,Holstein Friesian,39.50248411399554,30.05986657203058,62.21657326792601,2752.1131155521434,5.402155635112261,At Risk,0,0
C0035,56,4,Holstein Friesian,39.41460251296278,30.106726638956555,68.03087739426095,2723.4102029418364,5.052838785942049,At Risk,0,0
C0035,57,4,Holstein Friesian,39.55030941297869,26.32771756349098,63.873341470562494,2182.8287602405326,4.938560991580507,At Risk,0,0
C0035,58,4,Holstein Friesian,38.76971377623363,27.625204692056432,70.27149097105406,2561.109104659908,5.096558314450551,At Risk,0,0
C0035,59,4,Holstein Friesian,39.451947477469204,28.71080738046926,58.42194654643255,2806.23350922865,5.016686709605929,At Risk,0,0
C0035,60,4,Holstein Friesian,39.39555757654575,30.51678455907831,75.30913268254349,2155.4294217015868,5.436979847875477,At Risk,0,0
C0035,61,4,Holstein Friesian,38.584993587732626,27.960183893025803,63.48850945801862,3154.7338090136045,4.323760844386698,Healthy,0,0
C0035,62,4,Holstein Friesian,38.70517592175387,26.40120231269707,52.29404180957373,2764.9465479709415,4.334560362382331,Healthy,0,0
C0035,63,4,Holstein Friesian,39.031983044597325,26.35369085106464,52.406675246455386,3281.65648509894,,Healthy,0,0
C0035,64,4,Holstein Friesian,38.78116942573986,24.961569925038702,64.47330717153429,3186.822668095018,4.569633860048019,Healthy,0,0
C0035,65,4,Holstein Friesian,39.615140265205845,29.71067629414794,57.447315388493095,3356.246572557985,4.411221975612998,Healthy,0,0
C0035,66,4,Holstein Friesian,39.106754309567705,30.82474529203356,64.66515752868989,3112.297832865274,4.645448421221619,Healthy,0,0
C0035,67,4,Holstein Friesian,,28.12557530332331,63.25946596641024,3273.8475140706587,4.481698766246439,Healthy,0,0
C0035,68,4,Holstein Friesian,39.2961348023732,29.92570331317868,58.95828132609961,2871.620460141706,4.496638767879948,Healthy,0,0
C0035,69,4,Holstein Friesian,38.97354162058585,28.63861606884745,52.3922065673945,3039.7021317771496,4.529546381303492,Healthy,0,0
C0035,70,4,Holstein Friesian,38.64713237131741,26.76789038349992,51.79572665806362,3193.0612064474544,4.4323728215154965,Healthy,0,0
C0035,71,4,Holstein Friesian,38.82623624279098,28.399787319775104,55.3040882549427,3123.289480597406,4.736398858489781,Healthy,0,0
C0035,72,4,Holstein Friesian,39.0223576537365,29.935059041908538,61.110773881660705,3269.4247222595245,4.558959198673046,Healthy,0,0
C0035,73,4,Holstein Friesian,38.7005126684962,27.689868588799353,55.6186646664797,3267.6892373733476,4.567731588711553,Healthy,0,0
C0035,74,4,Holstein Friesian,38.36416980959865,30.466021335366435,48.77542308193188,3176.912072539244,4.638106917403653,Healthy,0,0
C0035,75,4,Holstein Friesian,38.64417722290469,21.99836658237484,,3374.2332084576765,4.590651421312754,Healthy,0,0
C0035,76,4,Holstein Friesian,38.787910252246874,28.772005254825228,59.12691871797738,3269.175055253095,4.482023864870409,Healthy,0,0
C0035,77,4,Holstein Friesian,38.84275666753476,26.716610684747224,53.574100690164784,3148.7447873302726,4.619663455385889,Healthy,0,0
C0035,78,4,Holstein Friesian,39.05676198772682,26.659668068497673,57.186449030475316,3113.505319659645,,Healthy,0,0
C0035,79,4,Holstein Friesian,38.72760458643028,27.56607492022596,54.908595845957436,3142.5046021622193,4.478022997751425,Healthy,0,0
C0035,80,4,Holstein Friesian,38.44979569875491,23.71096587472058,47.54410681754489,3300.8003732774737,4.57991964440148,Healthy,0,0
C0035,81,4,Holstein Friesian,38.819987118554636,26.482693986764858,56.27122435643703,3511.6331908969273,4.787005837235145,Healthy,0,0
C0035,82,4,Holstein Friesian,39.08214335987404,28.63110230432834,55.16015926943344,3137.0850759253235,4.494404804845743,Healthy,0,0
C0035,83,4,Holstein Friesian,38.729946034682364,30.281972855384062,58.208182228092475,3140.006230795494,4.538550673400599,Healthy,0,0
C0035,84,4,Holstein Friesian,38.89508601881617,25.338939037480642,56.15152558324782,2986.9598280319287,4.481173480348733,Healthy,0,0
C0035,85,4,Holstein Friesian,38.44840792218905,24.97220161366433,46.612937646682724,3057.521363476616,4.671207851888953,Healthy,0,0
C0035,86,4,Holstein Friesian,38.56711205264318,26.733554581540496,48.59220273843014,3549.524743207923,4.688648039776786,Healthy,0,0
C0035,87,4,Holstein Friesian,38.93850437790012,28.8257684859905,55.95706835622804,3442.0067815947828,4.519157602749872,Healthy,0,0
C0035,88,4,Holstein Friesian,38.639892143463136,26.89353536616833,54.93871212529208,3181.5406447176038,4.279485880632884,Healthy,0,0
C0035,89,4,Holstein Friesian,39.02554465917305,25.76663974675204,54.500978348189975,3130.9513939079275,4.424031652074982,Healthy,0,0
