Cow_ID,Day,Udder_Temperature_C,Ambient_Temperature_C,THI,Milk_EC_mS_cm,Milk_Yield_kg,Mastitis_Status,Mastitis_Next_7_Days,Mastitis_Next_14_Days
C0260,25,37.998737088683946,21.764517960032375,65.89182545004029,4.370695732360489,14.803473259711653,Healthy,0,0
C0260,26,37.80739701305846,22.529206167104956,63.05451908624002,4.22960815336862,17.30971353930584,Healthy,0,0
C0260,27,37.72564831729393,26.926492997380414,70.83729112137058,4.126439423741736,18.30781637402895,Healthy,0,0
C0260,28,38.18359928075409,22.19285089619409,67.33690013330681,4.272684134040051,16.649777195919963,Healthy,0,0
C0260,29,38.134657625537784,25.642698651718835,67.12079675046762,4.349700349855376,17.103443488157627,Healthy,0,0
C0260,30,38.16318613288385,23.493531889155435,65.64505477697635,4.1921063694450424,15.401179905434011,Healthy,0,0
C0260,31,38.081377607515826,25.265843796020434,68.16200691149751,4.403204086857258,16.107980206825452,Healthy,0,0
C0260,32,37.78788787173193,20.004337441731586,58.75250050781933,4.356485608750414,17.320363632942545,Healthy,0,0
C0260,33,38.15065533671284,21.866793245166956,59.459931055397696,4.206370376239204,16.818978495786137,Healthy,0,0
C0260,34,37.8604956947526,24.64410922314626,62.3500514360778,,15.286314830436584,Healthy,0,0
C0260,35,,28.231815883616402,70.09608980108779,4.069224978506684,15.028031355083671,Healthy,0,0
C0260,36,38.231496395961244,25.804928233110452,67.88239690562875,4.550406120135512,14.84662832009988,Healthy,0,0
C0260,37,38.380560216948666,25.702263114047906,70.82064938965627,4.386242609318899,15.73516325184531,Healthy,0,0
C0260,38,38.17016694820082,27.63219795813586,,4.281527834704304,17.099264331573394,Healthy,0,0
C0260,39,38.08698263089272,23.946053595660242,69.57558174180794,3.988375175490785,16.840095463125603,Healthy,0,0
C0260,40,37.99528007674351,27.08425122771852,71.25313326803042,4.424990069782707,16.081658951153365,Healthy,0,0
C0260,41,38.327279033381274,25.519058771360136,67.75433359811274,4.628929891220874,,Healthy,0,0
C0260,42,38.31774447980374,23.480964897851496,64.81023883145767,4.243036663997636,16.321202428463618,Healthy,0,0
C0260,43,38.276009110653426,25.698328966967843,68.96339120058572,4.40030941342305,18.296059251128497,Healthy,0,0
C0260,44,,28.651819380883765,72.59171773275214,4.30293805003501,13.673963466256014,Healthy,0,0
C0260,45,37.61080853705452,28.40965671482914,72.13633126722651,4.410442505459951,17.064555376246012,Healthy,0,0
C0260,46,37.73896834596367,28.070346314794705,69.59293280822789,4.258065771388664,17.53557827041084,Healthy,0,0
C0260,47,37.889772442100785,32.671007720800034,82.2207749122944,4.348237661952487,14.548987119916848,Healthy,0,0
C0260,48,38.06688979026129,28.149645259156095,70.23581493189504,4.469171153547179,,Healthy,0,0
C0260,49,37.96037504057805,30.095335126948047,74.21115446393216,4.516290324366928,17.123300767312482,Healthy,0,0
C0260,50,37.83327629254605,32.17018577202624,76.81122436371616,4.142978233679645,16.02575924286333,Healthy,0,0
C0260,51,37.99872851905508,24.158762275492943,65.35114347321752,4.11889283582291,15.035707801974539,Healthy,0,0
C0260,52,38.064340196699625,25.16567482893641,69.8745168131099,4.161804309358604,16.80825396362827,Healthy,0,0
C0260,53,38.013833057883446,31.17600897909655,74.50447963344293,4.449512171791955,16.977299672463367,Healthy,0,0
C0260,54,37.89880595655185,25.447214600333883,69.61644843164757,4.303530309006873,15.46281206646283,Healthy,0,0
C0260,55,38.04118582522328,27.242592795858005,74.38604111796839,4.532169549084533,16.779370157273874,Healthy,0,0
C0260,56,37.954336360955985,29.424361616580626,78.826454901746,4.268933852378526,15.744285508751354,Healthy,0,0
C0260,57,37.69534302907145,29.113106847810585,74.33808894044154,4.2465956020945175,15.335293243444722,Healthy,0,0
C0260,58,38.160591412296164,31.359866622176643,74.80472705386944,4.3301846661762,15.181170517619398,Healthy,0,0
C0260,59,38.03006870516086,30.857369597580877,,4.012973788048516,14.679708267101507,Healthy,0,0
C0260,60,38.163810202956135,30.326617547589677,76.29402390759685,4.398642633335393,15.696338644012604,Healthy,0,0
C0260,61,37.905974209316035,26.26884771883725,68.58684536863716,,16.413821058218623,Healthy,0,0
C0260,62,38.02670908542347,29.875674003482377,78.23454595309236,4.328042624067076,15.850002845484754,Healthy,0,0
C0260,63,37.767125650176844,29.445240441973333,75.30327934637774,3.8709618138172686,18.423210804581256,Healthy,0,0
C0260,64,37.92576586609985,24.849249563566282,66.00139082145996,4.182343090068891,15.134650507917986,Healthy,0,0
C0260,65,37.90212800145141,31.249277327809434,74.24396038926524,3.999484614675989,15.216358046917067,Healthy,0,0
C0260,66,38.00304392725927,29.213764783792435,69.66359524536729,4.367212464256858,17.177537370216292,Healthy,0,0
C0260,67,37.84459733630441,28.96423053388595,70.30711634000666,4.141617307268237,13.419947044608083,Healthy,0,0
C0260,68,37.719471828658335,27.577213450910826,67.74612779361595,4.048090064528175,14.719140628912214,Healthy,0,0
C0260,69,37.99208932642214,25.67291642508761,66.40762191642297,,15.75342825387234,Healthy,0,0
C0260,70,37.93517831913377,28.149008504740028,72.28847293530958,4.087874646284248,16.594891937481982,Healthy,0,0
C0260,71,37.913749717520766,29.008636720433138,73.46588775124584,4.471783142604017,17.28317343017519,Healthy,0,0
C0260,72,37.76479314784828,25.78130047471709,68.46592123589093,4.43603492034316,16.601415454882435,Healthy,0,0
C0260,73,38.13965643711338,29.25036310975426,74.23022017638638,,16.893173441758222,Healthy,0,0
C0260,74,37.87561841119464,25.70083464244818,68.7759490633751,4.52395435469277,,Healthy,0,0
C0260,75,38.01241694114408,22.410439157169574,66.5245510066011,4.385309846043004,15.514488342142915,Healthy,0,0
C0260,76,37.877009487626914,30.249912455828344,66.30207004292696,4.511334416649371,16.870179195125857,Healthy,0,0
C0260,77,37.949859722494324,25.782440954533065,70.42061939963862,4.481911877141869,15.129926188548453,Healthy,0,0
C0260,78,37.91112393144015,27.43170743364434,69.58594391407047,4.218610036157477,15.18602443571945,Healthy,0,0
C0260,79,38.374526009246146,25.76911779771799,70.16347997267557,4.330098317360172,15.217900949254727,Healthy,0,0
C0260,80,38.23124420232261,23.50745421460956,66.94764274869708,4.26550262645112,16.358924816476456,Healthy,0,0
C0260,81,38.16058988304025,30.160177087465176,76.23139594602058,4.179360457997416,15.348158832886856,Healthy,0,0
C0260,82,37.927290896374394,25.833287230128036,68.37401218309236,3.8861944173819705,17.605268653489134,Healthy,0,0
C0260,83,37.70533059081844,29.351828171027112,81.17659452889067,4.281821347935987,15.145892005831442,Healthy,0,0
C0260,84,37.974702825462174,28.982229060684254,72.72553012006236,4.179072137679061,16.435900607960185,Healthy,0,0
C0260,85,37.82899345338828,25.22620307566125,69.81097313946664,4.469124920896135,15.595752506441904,Healthy,0,1
C0260,86,38.122067229822584,25.816748207086707,68.28207720965523,4.524631431995983,16.103894152468303,Healthy,0,1
C0260,87,38.417665910483095,24.371569239631643,65.88498796625633,4.659258360136502,16.565433198710156,At Risk,0,1
C0260,88,38.10030264054961,24.053577731242054,62.435827035203715,,13.214532144209352,At Risk,0,1
C0260,89,38.51001452284588,30.419310542088816,74.72700477738664,4.643131524475439,14.206146517059542,At Risk,0,1
C0260,90,38.341763689927326,26.617338674784516,71.52893401242608,4.702168131935567,15.247062048916318,At Risk,0,1
C0260,91,38.574995527627316,28.737300309603945,72.11991415404039,4.8136758473093195,,At Risk,0,1
C0260,92,38.4239361610798,23.17952619695719,65.95086659296443,4.58844100201398,16.302548358741994,At Risk,1,1
C0260,93,38.721037222181025,26.750412438695893,67.69299648785393,4.855673261167198,14.81445499516947,At Risk,1,1
C0260,94,38.46121549458039,27.98308540146157,,4.401277812722846,15.467959300265385,At Risk,1,1
C0260,95,38.389416457827146,25.212562263888564,64.14908194837405,4.972271116165423,16.230540742544502,At Risk,1,1
C0260,96,38.18090336366423,27.393720470862046,74.12729939859526,5.073846638775637,14.297080983912043,At Risk,1,1
C0260,97,38.443109171561375,23.41200113198036,65.4712683884552,5.189083851560043,16.901501576798545,At Risk,1,1
C0260,98,38.08472931365917,22.530318256874594,65.17907128479081,4.7625636539480585,16.674257818362364,At Risk,1,1
C0260,99,38.32776705354268,25.40876558811277,65.92974910665649,6.331989381964853,15.667297665904368,Mastitis,1,1
C0260,100,38.70542780966621,24.496692461282855,65.74163239461143,6.4545865746210325,14.005325606234607,Mastitis,1,1
C0260,101,39.14887398752395,25.694794041399103,64.70487504684178,5.440734313021533,11.58576026797937,Mastitis,1,1
C0260,102,39.208309231221264,20.951202134292743,59.12368473016621,5.348775994695655,11.69657177899293,Mastitis,1,1
C0260,103,38.32098274751732,25.8007478189727,69.55019872557418,6.959699264151113,13.593404933288522,Mastitis,0,0
C0260,104,38.163571132501346,29.74291324446376,72.82096665286902,4.486834419164367,17.2166284339761,Healthy,0,0
C0260,105,38.18787722618597,24.275254781883863,68.12491485694484,4.327712991909476,15.76147657211748,Healthy,0,0
C0260,106,37.81097969492259,24.271087494939035,62.829960354577764,4.385982253596573,15.464329045412137,Healthy,0,0
C0260,107,38.114629459228105,24.399373167987463,63.01159110424804,4.5058634415280485,16.25169150861405,Healthy,0,0
C0260,108,38.35569743613472,20.569537031520948,57.669659815739486,,15.148144360834483,Healthy,0,0
C0260,109,37.93739744759952,23.815381885320765,63.28116514667142,,15.436338503674001,Healthy,0,0
C0260,110,38.04356665140276,19.150387826388272,59.47523793493734,4.450762477387538,,Healthy,0,0
C0260,111,37.86089549129227,21.939949926226152,59.04361054025385,4.309746410798149,16.740716372305897,Healthy,0,0
C0260,112,38.65449859998953,25.48777093740695,69.63045347368067,4.069066998636539,16.262051089856072,Healthy,0,0
C0260,113,38.24952090822569,20.74277708565912,61.39328546321174,4.489005362370252,16.435454555238202,Healthy,0,0
C0260,114,38.05482169463831,23.40768507361997,,4.256745597629959,14.589923238199136,Healthy,0,0
C0260,115,38.19778531975883,23.62353370055477,66.0983097145199,4.334279175448163,14.957880884836051,Healthy,0,0
C0260,116,37.75323852173778,22.567656410008826,62.61897215089912,4.337682116336243,18.379297876294878,Healthy,0,0
C0260,117,38.12210522368353,19.024478367996384,61.51732737739072,4.325525451568812,16.33940897901229,Healthy,0,0
C0260,118,38.06451380274372,20.8987593601817,61.96637032701253,4.384095295324915,15.736113934623832,Healthy,0,0
C0260,119,38.297467465447525,25.366379471011285,69.14421504545618,4.366199816872481,15.553896679967302,Healthy,0,0
C0260,120,37.955154933029654,17.798099583065323,55.350362272098224,4.180959026030195,16.23491179269178,Healthy,0,0
C0261,1,38.20795860465883,17.027276351501747,57.142172730325704,4.501727211917924,28.727566186527714,Healthy,0,0
C0261,2,37.98983774671148,21.972462207260016,61.21835108694126,4.53443408739521,,Healthy,0,0
C0261,3,38.04959047829692,20.61114606867153,61.843974031219254,3.9656827928029887,26.776825970813984,Healthy,0,0
C0261,4,38.03346083042979,16.837265940768805,58.0483606852183,4.201729691384719,26.465970676417463,Healthy,0,0
C0261,5,38.07350400455599,19.40272210582698,63.08157905808047,4.513004747996851,27.998486719083125,Healthy,0,0
C0261,6,38.21903256806129,25.362732665179102,67.46354343727825,4.484271470552611,26.357722750960928,Healthy,0,0
C0261,7,37.96703916665468,17.070256974738502,56.10666518934231,4.229768246759372,27.058521252730994,Healthy,0,0
C0261,8,38.335856476380656,19.328430740626796,62.44530990720691,4.285363840877599,27.58650318286526,Healthy,0,0
C0261,9,38.37442485690785,23.889054081741243,66.94091899584338,4.325761965470622,27.46590917299261,Healthy,0,0
C0261,10,38.17672772669707,20.098761397962168,57.9004211682109,4.437934667992543,27.444026553286065,Healthy,0,0
C0261,11,38.13767044223842,20.837968493088873,57.91873542863976,4.496947511233867,26.644383765319795,Healthy,0,0
C0261,12,38.19942512279167,22.251782624635062,58.49939482885069,4.517415028619121,25.522642737399664,Healthy,0,0
C0261,13,38.23850553622378,24.804901310032825,65.43300475671067,4.445853668375234,27.89688671282744,Healthy,0,0
C0261,14,38.30350643213381,20.983036133250415,64.6984551963844,4.455728453826294,26.0001208838525,Healthy,0,0
C0261,15,38.01371163359792,22.146995738613263,64.47928475739387,4.248771086518792,27.355453531127786,Healthy,0,0
C0261,16,38.32211623688762,22.807772683225267,63.71350530642098,4.566379269526875,26.642549752271897,Healthy,0,0
C0261,17,38.10120271709672,26.996508161109983,69.43400083623618,4.060241895043005,27.139744394727273,Healthy,0,0
C0261,18,38.183848326752745,27.741886695186622,75.09196720879677,4.297845408354188,26.394069146290935,Healthy,0,0
C0261,19,38.250149350784085,25.6651200907254,71.80524713842189,4.422971874789147,25.87070174514563,Healthy,0,0
C0261,20,38.462355329590885,24.599709178079035,65.92933159857493,4.263861558652864,28.15954568210001,Healthy,0,0
C0261,21,,25.587939078019215,66.38308087297159,5.187348844633261,26.28561270095992,At Risk,0,0
C0261,22,38.29683976752233,27.2736914687382,68.60270938362733,4.427355407370919,26.523522068131484,At Risk,0,0
C0261,23,38.254572425149696,22.676738830572724,65.42675726689677,5.351987589248496,26.39079922679507,At Risk,0,0
C0261,24,38.801593691130996,26.184701234652415,70.73160469808131,5.432496713666632,27.49989067034649,At Risk,0,0
C0261,25,38.38110312343437,22.258685543995206,65.03244926523735,5.416452065485667,26.22685152499818,At Risk,0,0
C0261,26,38.465835571813294,22.9225533745097,64.15447801528165,4.824284482108784,26.112171520632433,At Risk,0,0
C0261,27,38.27526513951824,26.807337519906216,70.1502420584716,4.782462234291037,23.541194268540128,At Risk,0,0
C0261,28,38.59674939952622,21.875257259249704,65.05157090995118,4.274878410062271,27.067573579577953,At Risk,0,0
C0261,29,38.3422964816802,25.087383717244606,66.78785226829093,4.232415991106776,,Healthy,0,0
C0261,30,38.30170079054353,24.794589239117865,66.44974693546028,4.116414573270273,26.803096365508015,Healthy,0,0
C0261,31,38.192624275213625,24.318031515123916,67.76115082504981,4.459286206482136,26.827514424200537,Healthy,0,0
C0261,32,38.48958814331366,20.37144135263892,62.07995232891891,3.984683337316542,27.457307944807855,Healthy,0,0
C0261,33,38.42148152672329,22.42501925690599,61.052886635742354,4.708132449694044,26.516743846395748,Healthy,0,0
C0261,34,37.970650082279185,24.2551712610916,63.29713890038854,4.2320055482457475,25.085036649064627,Healthy,0,0
C0261,35,38.11641790216644,27.38882062129753,71.27487231457414,4.277960222040206,27.90493714034762,Healthy,0,0
C0261,36,38.292022413059314,24.761295038166512,67.66239213933503,4.674378734245322,28.103116008074625,Healthy,0,0
C0261,37,38.090596848473076,26.386559644679323,71.75284712768163,4.361609971750741,27.3044797303208,Healthy,0,0
C0261,38,38.17129734133447,28.065762157811385,71.19814977156983,4.511399305670187,25.899067348855286,Healthy,0,0
C0261,39,38.21502580495379,24.75176758663516,69.50943577339723,4.458836062334608,27.223164081121226,Healthy,0,0
C0261,40,38.284657438585214,27.463401918203456,68.93160294753082,4.266026657446667,28.826684446365306,Healthy,0,0
C0261,41,38.32372313438489,25.052467314155205,66.57962491521464,4.38084939919134,27.933738375689074,Healthy,0,0
C0261,42,38.41484472507987,23.421464430604743,65.42697372536199,4.339459887633291,26.15289096079495,Healthy,0,0
C0261,43,38.16713701661448,25.92655965812466,71.15087600898633,4.289316515414298,27.443413835954143,Healthy,0,0
C0261,44,38.19779662229914,27.648896808510425,73.50806328309883,4.163210579277349,27.68724497565014,Healthy,0,0
C0261,45,38.04295190043747,27.799240207720445,71.46483416550998,4.047550968136695,26.006110823179412,Healthy,0,0
C0261,46,38.282894661140084,27.03855191344166,67.96838648080765,4.616693506443459,27.8847345641927,Healthy,0,0
C0261,47,38.40185602224019,32.04512686232778,81.20395757001701,4.2864761351802505,27.087744716370935,Healthy,0,0
C0261,48,38.45158435063705,28.843177116361066,70.26084317504156,4.521690496665843,27.472642138049185,Healthy,0,0
C0261,49,38.25917200081318,29.586811735593663,72.99406501017836,4.4691073161622015,26.865742343250236,Healthy,0,0
C0261,50,38.67868468451594,,75.84732691935113,5.021179694147228,25.649508680035332,At Risk,0,0
C0261,51,38.28229344444804,25.068432841004256,64.85225631301722,4.949398515448514,26.65942073661857,At Risk,0,0
C0261,52,38.4299215822707,26.854877651525726,69.67683001345817,5.067265376507132,24.98088303000155,At Risk,0,0
C0261,53,38.75382983477668,31.56756809953572,75.90644360562048,4.850104024206056,24.5065977998,At Risk,0,0
C0261,54,38.46746177595348,26.475734738850885,69.01356315274138,4.549289697049338,27.294907741033445,At Risk,0,0
C0261,55,38.435619012294865,27.692016572188493,,4.97323839123345,24.907078073133412,At Risk,0,0
C0261,56,38.795352986251714,30.32439410350534,76.4980467582328,4.4416165809679296,25.693202494957458,At Risk,0,0
C0261,57,38.55488455418921,28.803326231337618,76.16234942123042,4.7781616785095276,25.733316960822258,At Risk,0,0
C0261,58,38.46461679714247,30.417133514308684,76.05493789410629,4.8892208532662425,25.10093599337794,At Risk,0,0
C0261,59,38.10943708265824,31.15278061141084,75.97754962981791,4.315857156556966,27.12220315093708,Healthy,0,0
C0261,60,38.21913098205395,30.286776414747834,,4.549746356957898,27.572386828920973,Healthy,0,0
C0261,61,38.41781604452828,26.46609029135657,69.28197450473655,4.499492277179572,28.492226848428935,Healthy,0,0
C0261,62,38.03913442348396,29.8559074728212,76.2992216216561,4.593825416945605,26.87610970768028,Healthy,0,0
C0261,63,38.257802197391875,27.72508010394516,75.4083030327584,4.24490016375974,26.814896146976185,Healthy,0,0
C0261,64,38.20772765650919,24.28269399535752,67.50411740719414,3.971831089405793,27.944193377836125,Healthy,0,0
C0261,65,38.10514303878073,30.983204657630615,74.77224992793113,4.368177775136513,27.338325246832213,Healthy,0,0
C0261,66,38.11764178809349,29.595420027172217,71.0592217881507,4.4664062555156745,25.655232380440466,Healthy,0,0
C0261,67,38.15475674260973,28.55286051794203,70.85012506881304,4.417713772693514,,Healthy,0,0
C0261,68,38.14568211585481,28.05854599507426,70.52876676389148,4.396774650200806,29.984693242813858,Healthy,0,0
C0261,69,38.00570716619256,25.164331986695974,67.10107192607676,4.208775482461251,27.44507626965481,Healthy,0,0
C0261,70,38.326159592590734,28.4203816112132,73.83720331603962,4.5022399808649975,29.800621425942857,Healthy,0,0
C0261,71,38.135975363788624,29.503467618033632,71.39828431780901,4.4967036544396075,28.733814511850305,Healthy,0,0
C0261,72,38.290966511955055,26.28891169973522,69.4277689512811,4.2576931236010545,,Healthy,0,0
C0261,73,38.01290203547766,30.50840788377657,75.99975922248197,4.412660874830027,28.214105262920953,Healthy,0,0
C0261,74,37.95676297787861,25.41450100174623,68.59882275003743,4.277919511469438,30.241849411362164,Healthy,0,0
C0261,75,38.1358255028837,23.416812447615925,66.47865612703282,4.31380905844264,28.624609440113925,Healthy,0,0
C0261,76,38.27883116096438,29.58480546897509,67.55044968810122,4.223857717128431,27.569865743463055,Healthy,0,0
C0261,77,38.310059292775485,26.065559551615266,69.25222807164617,4.178101136314874,25.919549880715024,Healthy,0,0
C0261,78,38.351078693945794,27.174844041158284,69.38434248024657,4.248283561671935,26.869583386354723,Healthy,0,0
C0261,79,38.01368895103487,25.168744949136876,67.27802999236059,4.2742772479886195,26.892407350058956,Healthy,0,0
C0261,80,38.53226675628609,24.47723621328244,67.12191668690897,4.328425761154291,27.82303108527496,Healthy,0,0
C0261,81,38.295921652028014,28.874827167631544,74.8393087173692,4.398909104070797,27.33843756505392,Healthy,0,0
C0261,82,38.38325342928386,,65.52580083454674,4.1434707592227,27.814477677323335,Healthy,0,0
C0261,83,38.636180172476045,30.667053347028514,80.32314897383688,4.501255929008692,26.13674821635972,Healthy,0,0
C0261,84,38.32770514171838,28.038326491642703,74.21795898961355,4.478189526571385,25.086203088457903,Healthy,0,0
C0261,85,37.984107026999204,26.175568724848958,69.52822105414792,4.419734765021674,26.341216797908743,Healthy,0,0
C0261,86,38.56944776248292,24.69956299700705,66.78965401913331,4.69528914840877,28.113668519003756,Healthy,0,0
C0261,87,38.09075676565615,24.88942772932376,68.62304091933622,4.3819066060287275,27.071727564210935,Healthy,0,0
C0261,88,38.49031706266727,24.005101295376345,63.441334753013656,,27.224547014520294,Healthy,0,0
C0261,89,38.116516566116964,30.09840296984007,76.21852045557327,4.176121598735364,26.278973995546266,Healthy,0,0
C0261,90,38.12428217697734,26.95606987644059,71.00995837555001,4.416245008057151,28.69090671783593,Healthy,0,0
C0261,91,38.04924120031241,27.760385818825714,75.24018032010315,4.329622914008168,26.529060126536166,Healthy,0,0
C0261,92,38.482405548344786,23.016172300136155,65.08234182377679,4.2213720188173625,26.737598520491858,Healthy,0,0
C0261,93,38.1526462792572,25.930045226014766,68.96219289534083,4.47602599739007,27.45101173965353,Healthy,0,0
C0261,94,38.01939280072208,27.78317299017274,69.82382524456865,4.064911991997123,29.292966329175286,Healthy,0,0
C0261,95,38.2186619422425,25.926083809314964,66.9882667224793,4.444549195992828,26.857876214849608,Healthy,0,0
C0261,96,38.20327286226689,28.57470702847491,74.50804115350566,4.601679718698935,25.706377579016664,Healthy,0,0
C0261,97,38.314885920862146,23.006054938014845,67.5618725454839,4.3360269985136695,27.088776156794804,Healthy,0,0
C0261,98,38.425313321289245,22.69484707498207,65.15532806645213,4.2418353614863396,27.62122856594848,Healthy,0,0
C0261,99,38.48841799862054,25.888707002323375,67.27033597046295,4.2855963108718615,27.78890114063792,Healthy,0,0
C0261,100,,23.75672829106372,66.47962666209952,4.2807367423935085,27.590369639908154,Healthy,0,0
C0261,101,38.262829561249994,25.56566595652206,64.94411736998944,4.629441251646986,29.194782455809186,Healthy,0,0
C0261,102,38.18664986032327,21.4086223374405,60.611428896573344,4.137794757649593,26.894675010812875,Healthy,0,0
C0261,103,38.170721413228655,26.498575158478538,67.91995879409983,4.284745226149246,27.267756800352746,Healthy,0,0
C0261,104,37.829314097092904,30.32396545099289,72.94337637259154,4.348000787333257,27.171908578929706,Healthy,0,0
C0261,105,38.03249242904331,24.235945501207457,67.39755547786791,4.31676812648652,27.831698644437886,Healthy,0,0
C0261,106,38.419706185178924,23.52012171317876,63.502583070570914,4.126835560026401,26.551418893588803,Healthy,0,0
C0261,107,38.02757311356649,23.2701189062184,64.82108098272116,4.712566386717166,26.724619630777,Healthy,0,0
C0261,108,38.11208727183775,19.037295982749686,57.277812792497166,4.282176302587198,28.53801287936674,Healthy,0,0
C0261,109,38.15659938087713,24.54408271739645,64.00447504666009,4.255826571701363,28.68274073217075,Healthy,0,0
C0261,110,37.761582180127306,19.22992843344082,59.15294230900826,4.347982716536485,27.5524881183787,Healthy,0,0
C0261,111,38.10829101976982,21.707999352250045,61.124088592215315,4.42935187972732,26.778947661471452,Healthy,0,0
C0261,112,38.43159714930397,24.51232789164187,71.18879375824748,4.134269928841676,23.85381179790535,Healthy,0,0
C0261,113,38.01721366481024,22.319628316355704,58.508809322436484,4.037696938320384,27.031002558013043,Healthy,0,0
C0261,114,37.629749791678215,23.318003848676614,64.58407597141691,4.377376518929079,26.12421502782005,Healthy,0,0
C0261,115,38.39829056837642,23.97265751152465,67.96563098469606,4.385271121534144,26.73890059421919,Healthy,0,0
C0261,116,38.347975504352355,21.536946778456684,64.45501045926618,4.36020070398272,27.978052696077413,Healthy,0,0
C0261,117,38.05273303978658,19.142839830114372,61.278605891439156,4.228383022530111,27.310766124851604,Healthy,0,0
C0261,118,38.268892617047676,21.52416784757743,61.826562747096105,4.44301182206581,27.93808373306012,Healthy,0,0
C0261,119,38.03073481612183,25.38603017641225,69.54327380656065,4.458234922794209,28.51270326859917,Healthy,0,0
C0261,120,38.49053639510856,16.501735252135465,54.09673045946802,4.242912927117113,26.567573154944952,Healthy,0,0
C0262,1,37.84541388760063,17.04271879156679,55.250473546776554,,23.350084623044015,Healthy,0,0
C0262,2,37.89045905379816,21.542309120238794,61.39833216120845,4.489474607507728,22.3511964641962,Healthy,0,0
C0262,3,38.106958319803134,21.203180271614382,,4.564080146140905,22.73555523449516,Healthy,0,0
C0262,4,37.688113175612685,18.02633692336269,56.885899563896174,4.555422693954381,22.70573493976815,Healthy,0,0
C0262,5,37.41882401707045,18.78020135510366,62.765438207663784,4.624426706718506,21.88293346010667,Healthy,0,0
C0262,6,38.142139474883265,24.48104016314166,68.12638166269025,4.7134247673882825,21.31954694295131,Healthy,0,0
C0262,7,37.6574580426794,16.421014519041435,54.86449419189489,4.592543113468382,22.277194351893815,Healthy,0,0
C0262,8,37.711792810685665,20.40849725600682,60.66175097405476,4.374478653030848,23.63860461542757,Healthy,0,0
C0262,9,37.99510332975794,24.594361697085112,65.54176515117511,4.507913844257769,20.68782894516168,Healthy,0,0
C0262,10,37.99748666398504,19.91561233797727,59.34450880059453,4.504642748106237,22.683407557947714,Healthy,0,0
C0262,11,37.95436039208081,20.142394679472712,60.00577309857321,4.703405856826124,22.382880253891614,Healthy,0,0
C0262,12,37.78738981021713,22.732408793572443,60.75072812179284,4.382567949624924,23.010509621115183,Healthy,0,0
C0262,13,37.91786384840071,25.108966733828463,67.62753966410776,4.419230501223028,22.735752360084746,Healthy,0,0
C0262,14,38.00598639388343,21.248821110751933,61.195373426683396,4.310603322307297,21.970032699419953,Healthy,0,0
C0262,15,37.818049441044195,22.084717510797322,65.10757631612846,4.157590989342972,22.514940565928388,Healthy,0,0
C0262,16,37.68318996947924,21.80733779789559,64.14199084254209,4.61977061870191,20.5284661403281,Healthy,0,0
C0262,17,37.671932387402755,27.03934250765712,70.93338745400204,4.69679076076107,22.40060417568135,Healthy,0,0
C0262,18,37.846212884806356,,73.36217615987817,4.393125155207892,23.250205765373025,Healthy,0,0
C0262,19,37.959997051398794,26.450293383151635,69.73679116776952,4.47364800387674,22.801901621564003,Healthy,0,0
C0262,20,37.939164087435536,25.300364573194077,65.35706747840105,4.295044319780916,21.739370963306158,Healthy,0,0
C0262,21,37.96837164840094,24.699082053958453,65.1073406395194,4.444213297923158,23.606793288789653,Healthy,0,0
C0262,22,37.91764486721279,26.743183434887378,69.46956522494135,4.340596615200148,23.457198352655894,Healthy,0,0
C0262,23,37.71111280966334,22.791915991988024,66.98790533169475,4.55102854732066,21.823639339628055,Healthy,0,0
C0262,24,37.97849617423815,26.390809468241834,71.10693208590405,4.367753543752184,24.52305301228081,Healthy,0,0
C0262,25,37.88397195045375,21.72814618814351,64.73556805625398,4.429790519146195,23.633201692605663,Healthy,0,0
C0262,26,37.73677954221603,22.584671944477314,63.84188163756461,4.357322551439935,22.159232268990838,Healthy,0,0
C0262,27,37.67625634414034,26.847663513180002,70.51624842787078,4.504891306029577,21.686380137991698,Healthy,0,0
C0262,28,37.91721976455547,21.805042759670755,67.62462492708748,4.536805374226043,23.573066856198658,Healthy,0,0
C0262,29,38.02172318295205,24.7051096035408,65.64685699511428,,21.671575501052804,Healthy,0,0
C0262,30,37.70646292005149,24.508697141780303,67.65483064840019,4.441327134593479,22.330799963407856,Healthy,0,0
C0262,31,37.915740911222194,24.904818187949935,68.57891725426451,,22.981127364052607,Healthy,0,0
C0262,32,37.73938728660273,20.541104717159094,60.91051610752115,,23.022656840334196,Healthy,0,1
C0262,33,37.631360877064544,22.166169841625226,59.17121397452871,4.475688089058991,21.748699918054058,Healthy,0,1
C0262,34,37.61661186035185,24.236039719416535,63.01065717737041,4.284808826852086,21.929154867392434,Healthy,0,1
C0262,35,37.94650582697426,28.210509662180247,,4.519638957391444,21.31099476635154,Healthy,0,1
C0262,36,38.13715015981408,,69.44519292232832,5.330304509087524,18.594703761751973,At Risk,0,1
C0262,37,38.27067880541642,26.078338066307712,70.68170436951101,4.821918469350565,18.91411068261176,At Risk,0,1
C0262,38,38.156307867318006,27.45783904885597,72.73836736426925,4.8707413721489665,20.96623372451545,At Risk,0,1
C0262,39,38.37050112352863,25.34087960858834,69.90856156985167,5.1929689705631565,,At Risk,1,1
C0262,40,38.20713977129622,27.785540911081803,71.16050920947033,5.249001294120395,21.8853446556382,At Risk,1,1
C0262,41,38.377623788325394,25.284219848843062,67.50326484607835,4.697595036990996,21.10543853264809,At Risk,1,1
